,dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9
"Aeromonas salmonicida subsp. salmonicida strain J411 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J411 plasmid p1AsJ411, complete sequence.|9263540bp|nitrate/nitrite two-component system sensor histidine kinase NarQ|1007339-1007489_reverse",-10.332206983691638,7.872501279046469,-9.02012729040982,5.455905181031873,-0.02956968133872171,1.5618017965043802,5.653101691529419,-6.02703420244818,1.1464011542657657
"Aeromonas salmonicida subsp. salmonicida strain J411 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J411 plasmid p1AsJ411, complete sequence.|9263540bp|two-component system response regulator|1539600-1539750_forward",-9.972313366084698,6.278783843097934,-9.634231253106295,5.355101985202453,-0.04434532049305908,1.201672777369926,4.375422547679718,-4.858393690121839,1.7746062249189105
"Aeromonas salmonicida subsp. salmonicida strain J411 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J411 plasmid p1AsJ411, complete sequence.|9263540bp|two-component system response regulator RstA|3502145-3502295_forward",-11.82751940700354,8.413389468810136,-14.951305469176024,6.398502438584914,-3.0460943142735046,1.5392798666119196,3.5070845780415603,-4.554807609371028,1.5016031028227053
"Aeromonas salmonicida subsp. salmonicida strain J411 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J411 plasmid p1AsJ411, complete sequence.|9263540bp|two-component system sensor histidine kinase RstB|3502890-3503040_forward",-10.539642296063661,8.951058458783622,-13.702318553212189,6.439337019963447,-2.728542809318702,1.526070245257088,4.02052525364388,-4.247002059940356,1.5819906257047855
"Aeromonas salmonicida subsp. salmonicida strain J411 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J411 plasmid p1AsJ411, complete sequence.|9263540bp|two-component system response regulator ArcA|2528901-2529051_forward",-6.373065196461116,4.475860652940136,-4.023893687138818,5.428489529117279,0.8690845476507821,-0.13201389048407394,2.7638144824381174,-2.9171978668074754,1.2391849592702617
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YbdK|221116-221266_forward",-5.563676681333349,2.55597748341644,-5.409638976773439,5.866997070903974,0.032612607946368985,0.4639425466685564,1.5893937940634861,-4.246077781081351,3.2037493029942037
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YbdK|221784-221934_forward",-5.271956986343204,2.659894494288553,-4.365590025271994,5.872938759996432,0.17548759652465898,-0.23031566405457393,2.1058117659916613,-4.716245861254685,3.756903858973303
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YclJ|426435-426585_forward",-5.590767727320096,2.5046272382501025,-4.983211720605677,6.020733855671765,0.06075385071333339,0.28168167924630444,1.962108936858684,-4.521786912304162,3.56679670209078
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YclK|427105-427255_forward",-5.739758600983026,2.658710748896507,-5.795519575298838,5.717217438526241,0.02130232925466136,0.2868797455262403,1.5321319315965178,-4.425412567575693,3.237094040441192
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YesM|758582-758732_forward",-9.935986319963702,7.662139835992017,-14.089685488296345,6.1599127336613035,-2.502105621714505,2.6426133789322965,2.931580448910316,-5.233289321229735,0.0923323271770802
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YesN|760315-760465_forward",-6.015103290328654,3.447877907344743,-6.418370376851385,5.8342875067225615,0.5332316923209822,0.3383121167751394,2.5772658246287885,-4.905872531026204,3.0953109279319304
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YdfH|587605-587755_forward",-5.374154197457049,2.6012575831825004,-4.898346671239419,6.193039241892089,0.3695567828679301,0.32384941120334537,2.0803737881050948,-4.544446945132448,3.623890577675328
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YdfI|588821-588971_forward",-5.7628856103906685,2.5602545212273666,-5.135385117006717,5.781128384360153,0.04469502844263397,-0.021960755247310206,2.3098180650518327,-4.84592925353611,3.72857559539045
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YxdJ|4172759-4172909_reverse",-10.10894074941169,8.38480051148811,-14.828454593957758,6.083819057519716,-2.0821655064490416,3.1344541600890143,3.15908564655916,-5.58539935872643,-0.11895597737872189
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YxdJ|4173445-4173595_reverse",-11.066678061053379,8.166074183530894,-12.685826587356049,6.5617999031521625,-2.0688278623243774,2.232557186065261,4.017079099335451,-4.807084187437343,0.5588347115026157
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator LytT|3069519-3069669_reverse",-5.9881476341379996,3.0652678578796246,-5.08083140909534,6.0615618036724115,-0.13480205153810185,0.4676865190147816,2.333955736378898,-4.32688756466596,3.2343558929875216
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase LytS|3071278-3071428_reverse",-5.483657350441108,2.737633159881629,-5.4694456286598125,5.95833949423616,0.3452375481413546,0.1550972171378433,1.8869919854400317,-4.906440778921719,3.5114810527032296
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator PhoP|3091534-3091684_reverse",-4.76483698148379,2.2057404440142276,-4.613320047737495,5.760912660095119,0.2590477821132775,-0.27189337153061205,1.9035639745911943,-4.582099482357068,3.7466199275217402
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase GlnK|265334-265484_forward",-5.576902913851994,2.5453780952882794,-5.120605842633553,6.00195916798579,0.08562565451759334,0.3296795305822482,1.868171362672615,-4.466294500932344,3.427366731888361
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|glutamine utilization two-component system response regulator GlnL|266577-266727_forward",-6.050403696478152,3.2249597847096343,-5.278094520849744,5.677410848955254,-0.16911326949015484,0.1057590720079751,2.4245400594418682,-4.504369993065097,3.476537087278733
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YcbL|278236-278386_forward",-5.248667112241845,2.054238934845515,-4.951784064975216,5.051907819759796,-0.15790186482345936,-0.4382546508573075,1.4503482295251242,-4.6000783863080095,3.813283645375195
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YcbM|278918-279068_forward",-5.203430381905694,2.594483050660946,-4.305236395245655,5.510921491848424,-0.11297747946940441,-0.5608841213174283,1.7214817406401044,-4.940877744248774,3.8100936017237568
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase DctS|497628-497778_forward",-5.842451267160228,3.0730729589579497,-5.830166565244744,6.13653032285683,0.5968816753647149,0.41171516388540036,2.4007495387732085,-5.141177947592422,3.2249729585413736
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator DctR|499225-499375_forward",-5.959129219822734,3.145009958007178,-5.318697196491576,5.69978684672752,-0.1872224279599116,0.169194634075709,2.2418756979002428,-4.41733618081012,3.5584197982759536
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YvfU|3609495-3609645_reverse",-5.530828932997046,2.7869103941061453,-5.562729485257582,5.988150275781751,0.36013385204882026,0.1948091690053712,1.9220527134883227,-4.9710842695152815,3.4819658218460847
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YvfT|3610627-3610777_reverse",-5.30218869288647,2.535877376652402,-4.215997223792571,5.923474900726042,0.20503218008105067,-0.11013676532195728,2.147915651922636,-4.575344054950987,3.9331464408538084
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YhcY|1008537-1008687_forward",-5.318208776950443,2.5421435709225952,-4.960399655844858,5.425609997492245,0.37242196132755434,-0.3711375738772809,2.075572662410004,-4.507299880847526,3.928256319625443
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YhcZ|1009673-1009823_forward",-5.97880382946644,3.287160446832739,-6.12827540793651,6.186931672327192,0.7423333782289615,0.4920091171806348,2.5490576382004093,-5.306616010213926,3.0982891569840203
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YkoG|1391833-1391983_forward",-5.005034095765671,2.204520870903148,-4.824986211185349,4.847286874368602,-0.135862914717168,-0.6569274080923396,1.4047478152450135,-4.187586410062584,3.8736173827031344
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|secretion stress-responsive two-component system response regulator CssR|3498589-3498739_forward",-5.439198380328139,2.599173901388661,-4.929760759987179,6.175570470355523,0.31312734457412755,0.32208565784629545,2.0701575707472206,-4.533697099362838,3.608168462446935
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|secretion stress-responsive two-component system sensor histidine kinase CssS|3499263-3499413_forward",-5.825782790350771,2.9085731084246023,-4.868003350330097,6.253150530705875,-0.03649960886352953,0.42029609161838044,2.221469718660516,-4.459036605002212,3.2849050031880047
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator LiaR|3508074-3508224_reverse",-5.23105215305244,3.0188172786425644,-5.506709236326135,5.328711513222232,0.52520534242077,-0.39631251378724086,2.4159136459822212,-4.587051422183249,3.667189344884714
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase LiaS|3509134-3509284_reverse",-4.670312808492284,2.5079513517554997,-4.703425037511584,5.565616187834268,0.5081517066657442,-0.37931354537758283,1.915710625664941,-4.843321355205881,3.402380465021162
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator DesR|2091587-2091737_forward",-5.867040509900545,2.41792842728589,-5.0612750460254965,5.911100822777986,-0.0902661273171882,0.14845443577342105,2.2179223688496443,-4.819158109337294,3.822286088930849
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase NatK|295582-295732_reverse",-4.920008343491628,2.297869709141766,-4.812116253777923,4.825280549437206,-0.0734092439601793,-0.7534922255414187,1.4336332694100522,-4.2956157653442375,3.837252843178122
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator NatR|296296-296446_reverse",-4.647990995666198,2.224612471670353,-4.761343156845666,5.252845590753689,0.4060044722365984,-0.24469306616522635,2.065716506187494,-4.593135636558385,3.7872151649894144
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator PsdR|3668603-3668753_reverse",-5.214569840941907,2.2532686472916517,-4.502551715373392,5.698567163149523,-0.04158397360317671,-0.2242607125211422,2.154803356182142,-4.830906922468946,3.3601159857862637
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase LnrJ|903677-903827_forward",-4.866758342169764,2.191689022505561,-4.773906822284127,5.307900261065531,-0.27640058168475595,-0.2904410464781726,1.7711519349177234,-4.448718520574596,3.9704371546787565
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator LnrK|904876-905026_forward",-5.937753187507259,3.249270197022646,-6.085180206584021,6.14978129483687,0.6935830610634671,0.4424680413228315,2.5110421228869653,-5.269647400634786,3.1184273580619273
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YkoH|1392523-1392673_forward",-5.854693725279678,2.307081855542269,-4.99243287544073,5.988179679443353,-0.16084703415479454,0.2594922784631086,2.085586019336428,-4.774622560223926,3.8636084520052383
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|sporulation two-component system sensor histidine kinase KinE|1419093-1419243_forward",-4.811148509051085,2.410737300126577,-4.656213022421581,5.550111437634078,0.383464275775065,-0.2769291085453699,2.1776055974267856,-4.817726797311057,3.6584005156735038
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase MaeL|3350021-3350171_forward",-4.997318855885926,2.2035483140375622,-4.779572849009134,4.965881542589408,-0.10045741406981085,-0.6644734150830907,1.385506414524,-4.289702620079112,3.8155510830230526
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator MaeM|3351615-3351765_forward",-5.745634494550744,2.993486425795151,-5.707878020853303,5.696195549513955,0.2570993046693171,0.08938205359153543,2.297092380219398,-4.743736062806035,3.3106656249162567
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator ComA|3366464-3366614_reverse",-5.26538561597337,2.850786158496437,-5.355848042495119,5.387074018510572,0.47095291609794615,-0.36928358733252054,2.3383765060122284,-4.570057114219399,3.731722718415662
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YvrG|3521373-3521523_reverse",-5.185562707959376,3.489819274723283,-5.767507339585201,4.986316635914271,0.3393055515575344,-0.6195486260310523,2.2820378095432408,-4.48034446426548,3.4876606076144543
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YvrH|3522083-3522233_reverse",-5.806894658220428,2.3427172632131343,-4.9708674888608435,5.978383079485608,-0.10939901916534642,0.2220006925821479,2.10173762041211,-4.767888141921157,3.83544478888909
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YxjM|4093482-4093632_forward",-6.006200592297836,3.2896825444023374,-5.88589311505044,5.5867248663433395,0.11749075368569212,0.12090596802898805,2.5074157632686895,-4.546271128295655,3.1517307607725464
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator YxJL|4094689-4094839_forward",-6.013656914791207,3.3299726668504013,-6.180437789262435,6.188932263885238,0.757873764881416,0.5114244087832156,2.5810813037425255,-5.3150482079925,3.068991048303022
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system sensor histidine kinase YrkQ|2817457-2817607_reverse",-5.704692430230444,2.5892179205928185,-4.893160641853599,6.210244094669966,0.010584475845189796,0.4177680811172876,2.029450645964894,-4.508383423318839,3.510990231373003
"Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome.|4316079bp|two-component system response regulator DegU|3745764-3745914_reverse",-4.6319627520204305,2.3237611090106336,-4.57140735382568,5.813538222538487,0.29132103306501195,-0.33584003069466317,1.9785853497396766,-4.548051244386519,3.73789089648601
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-OmpR|948001-948151_forward",-10.75498512862715,8.567225168759581,-13.360800632985223,6.1567190977967465,-1.5651930438666732,2.7802573164330777,4.2975068993632695,-5.340656862987854,0.3287192467889774
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-CheY-LuxR|2072197-2072347_forward",-10.99712748164375,8.718574356164332,-14.141203242459087,6.2768535101528435,-2.5413014761203847,2.135892137275951,4.035832546187888,-4.8045637316741745,0.837509930372318
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-OmpR|745369-745519_forward",-10.818673592773926,8.696236711685629,-13.36309928211201,5.760665037165028,-1.564413592446632,2.556636555057965,4.648975175702878,-5.048919544820435,-0.1784489364976318
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-LuxR|1214645-1214795_forward",-10.6717957483294,8.466572755479794,-13.321818246301845,6.3109103692190756,-1.5480210999333128,2.649553054929505,4.428974814103469,-4.870186148103108,0.24696295765529488
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-CheY-OmpR|659260-659410_reverse",-11.154226870180262,8.400546546126574,-14.042999349941677,6.160355487458979,-2.0081168380933874,3.05144162424509,4.121451320265184,-4.912432010124262,0.6496660828780114
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system sensor histidine kinase/ phosphate sensing PhoR|897977-898127_reverse",-10.868924880522238,8.792185432058115,-14.506293965841676,5.891290075912329,-1.4494335653700046,2.660974400442391,4.24149317648526,-4.8303104689582215,0.09220824130755152
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-CheY-OmpR|898711-898861_reverse",-10.462900043308917,8.693436797438675,-14.598259807913694,6.562973931955305,-2.0660196696666873,3.0085456708589953,3.8747240073386005,-3.988792115680462,0.4659311999645325
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-CheY-OmpR|2355514-2355664_forward",-10.974066560818551,9.101675572569476,-14.100063191200894,6.426588702426839,-2.8539511876562678,2.233791275320113,4.104892031322688,-5.069316873084782,0.39444423684415975
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-CheY-OmpR|2362439-2362589_forward",-10.557700816510332,8.33829924447199,-13.781534907397306,6.203378586843387,-1.8986811592055468,2.8588304283141084,4.288343110496833,-5.191316671403812,0.2813350425471663
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-OmpR|1111293-1111443_reverse",-11.06575218488135,9.034821966323603,-14.440955260147966,5.825997311441999,-2.6874613511456045,2.2991246758896757,3.486700438611283,-5.692725794893848,0.39861161759292596
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class II (RRII)-CheY-LuxR|596651-596801_reverse",-10.697088014525164,8.606117489609087,-13.462168408185725,6.413085974846218,-1.7920188693909396,2.6839549301875887,4.469984429774288,-4.9729266068784215,0.3306148550292034
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR class I (RRI)-CheY|2022256-2022406_forward",-11.077759003716078,8.841858986591511,-14.164531361363277,6.041914430393905,-2.6054925207019433,2.997610406687195,4.6021794206033375,-5.006332989730922,0.10485846020446414
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system response regulator RR CheY-LytTR|2258868-2259018_reverse",-10.917703116914673,8.711145345350765,-13.78718028611229,6.4043945961376965,-1.9704554550931839,3.1127506368144195,4.2839264560617645,-5.52350723369158,-0.06204384175800329
"Synechococcus sp. WH 8101 chromosome, complete genome.|2623023bp|two-component system sensor histidine kinase|2259919-2260069_reverse",-4.905539803383331,2.315788469861372,-5.05199447017266,5.217531142577758,0.06281267526243077,-0.6274478125590942,1.3899743905227002,-4.078605942351088,3.7199537406639935
"Synechocystis sp. PCC 6803 chromosome, complete genome. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCA, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCB, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSA, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSG, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSM, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSX, complete sequence.|24998267bp|two-component system response regulator|1320746-1320896_reverse",-5.763889810173566,3.0510841069691303,-5.553385011520454,5.855115129492863,0.08872968406425778,0.15060380429714387,2.1941770729363372,-4.744906244856921,3.1205714241635913
"Synechocystis sp. PCC 6803 chromosome, complete genome. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCA, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCB, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSA, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSG, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSM, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSX, complete sequence.|24998267bp|PleD family two-component system response regulator|537409-537559_forward",-9.479482168923878,7.15386126317656,-11.356049847821334,6.384825742741111,-0.5149506724943569,1.77928697847829,4.193908615417651,-3.8588050144020847,1.092678525831221
"Synechocystis sp. PCC 6803 chromosome, complete genome. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCA, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCB, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSA, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSG, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSM, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSX, complete sequence.|24998267bp|two-component system response regulator|1568254-1568404_forward",-4.864106337620487,2.2396861172095957,-4.485360669693094,5.2800589341811275,-0.02851727305546656,-0.5898799052687612,1.5117454994545119,-4.362609077159638,3.680287121310954
"Aeromonas salmonicida subsp. salmonicida strain 890054 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence.|42585930bp|two-component system response regulator ArcA|1657282-1657432_forward",-6.331338959494226,4.434165666612732,-4.0661098672141875,5.4704809064071105,0.8270311795299254,-0.1734610896911007,2.7219424411974407,-2.959114824728664,1.2809523884767124
"Aeromonas salmonicida subsp. salmonicida strain 890054 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence.|42585930bp|two-component system response regulator BtsR|115025-115175_reverse",-5.391848044779792,5.6566547365126,-3.5072010953173005,-0.9347343558273431,1.724621860420308,0.6817349518919079,2.465096716015336,-1.5161620606002326,-2.2465606962282925
"Aeromonas salmonicida subsp. salmonicida strain 890054 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence.|42585930bp|two-component system response regulator RstA|2728228-2728378_forward",-11.7990068791928,8.441697453910749,-14.924113788617964,6.373827298747982,-3.027993719086388,1.5699359661266175,3.5359743510904695,-4.585475304571766,1.4698385430270922
"Aeromonas salmonicida subsp. salmonicida strain 890054 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence.|42585930bp|two-component system sensor histidine kinase RstB|2728973-2729123_forward",-10.509454205473592,8.928243268554047,-13.674305024689952,6.467462602328138,-2.7087941813238516,1.4973837774307739,4.039526939335735,-4.218057512012465,1.6113883651021952
"Aeromonas salmonicida subsp. salmonicida strain 890054 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain 890054 plasmid pAsa1, complete sequence.|42585930bp|nitrate/nitrite two-component system sensor histidine kinase NarQ|1346088-1346238_forward",-10.400799929950486,7.921110356115893,-8.992795761880151,5.491171440952593,-0.07547030719114213,1.5445511098289002,5.564961683181096,-5.9392631850954976,1.2623256225377621
